Codigo	Descripcion	Precio Costo	Precio Venta
7791019000428	CEREAL 3 ARROYOS  GRANOLA 350 G	$2,856.00	$4,000.00
7791019000107	CEREAL 3 ARROYOS  MIX 350 G	$2,856.00	$4,000.00
7791019000053	CEREAL 3 ARROYOS  SIN AZUCAR 150 G	$682.50	$1,000.00
7790580142414	CEREAL BAÑADO ARCOR 50 G	$2,600.00	$3,600.00
7790580111526	CEREAL CONFITADO ROCKLETS BOLLS 35 G 12 UB	$906.31	$1,300.00
7798169802827	CEREAL LASFOR BOLITAS CHOCOLATADAS 180 G	$961.11	$1,400.00
7790040140943	CEREAL MIX GRANO ENTERO	$1,043.59	$1,500.00
7891000337271	CEREAL NESQUIK 210 G	$4,141.76	$6,800.00
7622201736033	CEREALITAS 212 G CLASICAS	$1,323.99	$1,900.00
7622201520809	CEREALITAS AVENA + CHOCOLATE	$288.81	$500.00
7622201745981	CEREALITAS SALVADO 208 G	$1,111.75	$1,400.00
7790040135741	CEREALMIX AVENA PASAS 207 G	$1,526.73	$2,200.00
7790040140936	CEREALMIX FRUTILLA 150 G	$1,041.30	$1,500.00
7790040135765	CEREALMIX FRUTILLA Y CHIA	$1,526.73	$2,200.00
7790040135758	CEREALMIX SEMILLAS CHIA 207 G	$1,526.73	$2,200.00
COMBO	CEREZA NEGRA J, HID, BODY Y CREMA	$48,000.00	$48,000.00
B7792798000395	CERV340 BRAHMITA BOTELLA INCLUIDA	$950.00	$1,200.00
7798091030251	CERV473 ANTARES ATLANTICA	$2,316.00	$3,200.00
7798091030268	CERV473 ANTARES CARAVANA	$2,466.05	$4,000.00
7798091030299	CERV473 ANTARES HONEY	$1,926.13	$4,000.00
7798091030121	CERV473 ANTARES HONEY BEER	$2,315.90	$3,200.00
7798091030510	CERV473 ANTARES IPA	$2,366.60	$3,500.00
7798091030275	CERV473 ANTARES IPA	$2,290.00	$3,200.00
7798091030329	CERV473 ANTARES KOLSCH	$2,466.27	$3,500.00
7798091030527	CERV473 ANTARES LAGER	$2,363.06	$3,300.00
7798091030497	CERV473 ANTARES MICRO  IPA	$2,316.00	$3,200.00
7798091030350	CERV473 ANTARES PLAYA GRANDE	$1,926.13	$4,000.00
7798091030343	CERV473 ANTARES SCOTCH	$2,741.09	$4,000.00
7793147572327	CERV473 SALTA CAUTIVA RUBIA	$1,670.00	$2,400.00
7792798002351	CERV730 PATAGONIA AMBER LAGER	$3,873.68	$5,500.00
7792798002368	CERV730 PATAGONIA BOHEM PILSENER	$4,117.00	$5,500.00
7792798002399	CERV730 PATAGONIA IPA 24.7	$3,873.68	$5,500.00
7798054012980	CERVEZA 361 1 L	$1,576.60	$2,200.00
7792798001101	CERVEZA 740CC PATAGONIA 24.7	$916.67	$1,200.00
7792798003709	CERVEZA CORONA 330 CC CORONITA	$2,083.33	$2,800.00
7792798003716	CERVEZA CORONA 710 CC. BOT	$3,666.67	$4,700.00
7792798008377	CERVEZA CORONA LATA 269 CC	$491.66	$700.00
7793147573119	CERVEZA HEINEKEN 710 CC	$2,048.00	$2,600.00
7793147571412	CERVEZA IMPERIAL LAGER 710CC	$860.00	$1,100.00
7793147573492	CERVEZA MILLER 330CC	$1,416.67	$2,000.00
7793147571382	CERVEZA MILLER 710 CC	$140.85	$1,900.00
7798409460015	CERVEZA PARERA	$1,528.00	$2,000.00
7793147573652	CERVEZA PORRON SOL 330	$1,562.50	$2,200.00
7796373002873	CESAR LA PARMESANA 300ML	$2,350.00	$3,300.00
7790703165238	CHAMP BIANCHI ESTRELLA EXTRA BRUT 750 CC	$2,000.00	$5,000.00
7791200200705	CHAMP CINZANO PRO SPRITZ DEMI SEC 750 CC	$4,500.00	$6,300.00
7791560527948	CHAMP MUMM CUVEE EXTRA BRUT LATA 269 CC	$6,200.00	$8,500.00
7791560520390	CHAMP MUMM LEGER SPRITZ 750 CC	$6,570.00	$8,500.00
7791560527955	CHAMP MUMM LEGER SPRITZ LATA 269 CC	$973.54	$1,400.00
7792756000573	CHAMPAGNE LAGARDE ESPUMANTE DOLCE 750 ML	$8,475.56	$12,000.00
7792319675804	CHAMPAGNE NORTON ELEGIDO DEMI SEC 750 CC	$4,500.00	$6,300.00
7792319000217	CHAMPAGNE NORTON ESPECIAL EXTRA BRUT 750 CC	$4,400.00	$5,750.00
7792319675781	CHAMPAGNE NORTON EXTRA BRUT 750 CC	$2,900.00	$3,800.00
7798144510471	CHAMPIGNONES INCA 350 G	$2,433.08	$3,400.00
764451755260	CHANCHULLO MALBEC	$2,083.33	$3,500.00
7790975198699	CHANDON BRUT NATURE	$16,390.54	$23,000.00
7790975198835	CHANDON BRUT NATURE C/ESTUCHE 750	$4,500.00	$6,000.00
7792900917009	CHANTILLY POLVO 50 G DOS ANCLAS 12 UB	$904.68	$1,300.00
7790670002383	CHAUCHA GREEN LIFE 300 G	$1,744.59	$2,500.00
7790670052616	CHAUCHAS GREEN LIFE 350 G	$1,810.21	$2,600.00
7798128819750	CHAÑARMUYO CAB FRANC 750	$1,939.71	$2,800.00
7790310985793	CHEETOS 140 G	$3,513.58	$5,000.00
7790310983188	CHEETOS 150G	$730.77	$1,140.00
7790310984505	CHEETOS 151 G	$2,153.85	$3,000.00
7790310983157	CHEETOS 23G	$538.46	$800.00
7790310985809	CHEETOS 85 G	$2,342.38	$3,300.00
7790310984499	CHEETOS 94 G	$846.15	$1,200.00
7790310985359	CHEETOS CREMA 43 G	$1,317.59	$1,900.00
7790310988114	CHEETOS ONDULADOS KETCHUP 80 G	$2,342.38	$3,300.00
7790310985748	CHEETOS QUESO 229 G	$5,123.97	$7,200.00
7790310985274	CHEETOS QUESO 43 G	$1,317.59	$1,900.00
7790310985670	CHEETOS QUESO CREMA 85 G	$2,342.38	$3,300.00
77982360	CHICLE BUBBALOO FRUTILLA 60 UB	$79.31	$100.00
77982346	CHICLE BUBBALOO MENTA 60 UB	$79.31	$100.00
77982353	CHICLE BUBBALOO MENTA 60 UB	$79.31	$100.00
77982377	CHICLE BUBBALOO UVA 60 UB	$79.31	$100.00
7790580146818	CHICLE CONFITADO TOPLINE TURBO MINT CAJA 25 G 6 UB	$1,343.85	$1,900.00
7790580141561	CHICLE FLICS TUTTI F 12 UB	$446.81	$700.00
7790150445365	CHIMICHURRI ALICANTE 25 G	$847.35	$1,200.00
7796373003177	CHIMICHURRI LA PARMESANA 300 CC AHUMADO	$1,950.00	$2,800.00
7798224210376	CHIMICHURRI LA PARMESANA 300 CC CON MIEL	$2,150.00	$3,000.00
7796373003160	CHIMICHURRI LA PARMESANA 300 CC HOT	$2,050.00	$2,900.00
7798224210383	CHIMICHURRI LA PARMESANA 300 CC PIZZERO	$2,050.00	$2,900.00
7796373002682	CHIMICHURRI LA PARMESANA 300 CC TRADICIONAL	$1,920.00	$2,700.00
7798209280011	CHINAS EDEN 150 G	$1,200.00	$1,700.00
CHIP	CHIP PERSONAL CLARO MOVISTAR	$0.00	$500.00
7795024000954	CHOCLITOS AGRIDULCES FLOR DE JARDIN X 310G	$1,960.00	$2,800.00
7790670052555	CHOCLO  GREENLIFE 350 G	$1,971.44	$2,800.00
7790580980801	CHOCLO ARCOR CREMOSO 300 G	$1,287.26	$1,800.00
7790580132422	CHOCLO ARCOR ENTERO 300 G	$1,430.30	$2,000.00
7793360984907	CHOCLO CREMOSO LA CAMPAGNOLA 300G	$1,093.08	$1,600.00
7798096031093	CHOCLO DOÑA PUPA 340	$540.00	$800.00
7790580148980	CHOCLO ENTERO ARCOR 300 G	$1,246.35	$1,800.00
7798096031116	CHOCLO ENTERO DOÑA PUPA 340 CC TETRA 24 UB	$1,050.00	$1,500.00
7792350067033	CHOCLO ENTERO INALPA AMARILLO 300 G	$1,000.00	$1,400.00
7793360132414	CHOCLO GRANO ENTERO 300 G	$1,469.45	$2,100.00
7790790120318	CHOCLO INCA ENTERO AMARILLO	$276.30	$444.00
7795184132434	CHOCLO NOEL 300 G AMARILLO ENTERO	$927.93	$1,300.00
7795184983708	CHOCLO NOEL 350 G AMARILLO CREMOSO	$1,100.45	$1,600.00
7790580148997	CHOCLO NOEL AMARILLO ENTERO 300 G	$1,222.72	$1,700.00
7798121880160	CHOCLO SAN REMO ENTERO LATA 300 G	$996.67	$1,400.00
7792290279046	CHOCLO TARRAGONA TB 203 G ENTERO AMARILLO	$1,190.00	$1,700.00
7790580103569	CHOCO COFLER 100 G LECHE C ALMENDRAS	$2,150.00	$2,800.00
7790580106560	CHOCO COFLER 55 G 3 PLACERES 10 UB	$2,223.83	$3,200.00
7790580033507	CHOCO COFLER 55 G ALMENDRAS 10 UB	$1,865.58	$2,700.00
7790580103538	CHOCO COFLER 55 G CHOCOLINAS C 10	$2,473.76	$3,500.00
7790580103453	CHOCO COFLER AIR 100 G BLANCO	$3,627.55	$5,100.00
7790580103446	CHOCO COFLER AIR 100 G LECHE	$3,627.55	$5,100.00
7790580103477	CHOCO COFLER AIR 100 G LECHE C ALMENDRAS	$3,627.55	$5,100.00
7790580103460	CHOCO COFLER AIR 100 G MIX	$3,627.55	$5,100.00
7790580103415	CHOCO COFLER AIR 55 G BCO C10 U	$2,779.17	$3,900.00
7790580103439	CHOCO COFLER AIR ALM 55 G C 10 U	$2,333.22	$3,300.00
7790580103422	CHOCO COFLER AIR MIX 55 G C 10 U	$2,333.22	$3,300.00
77922120	CHOCO COFLER BLOCK 110 G C 12 U	$3,359.48	$4,700.00
7790580105013	CHOCO COFLER BLOCK 170 G	$5,217.28	$7,300.00
7790580132750	CHOCO COFLER BLOCK 170 G LECHE/BCO	$5,217.28	$7,300.00
7790580103743	CHOCO COFLER BLOCK 300 G	$7,501.08	$10,500.00
77981912	CHOCO COFLER BLOCK 38 G BLANCO C 20 U	$907.18	$1,700.00
77953124	CHOCO COFLER BLOCK 38 G C 20 U	$1,282.69	$1,800.00
603554102017	CHOCO HUEVO SORPRESA 24 UB	$658.33	$1,500.00
7798043061005	CHOCOBANA 80 CC 20 UB	$924.19	$1,400.00
7790580115562	CHOCOCOFLER AIR 67 G BOB LECHE 10 UB	$2,779.17	$3,900.00
8445290848956	CHOCOLATADA 200 CC NESQUICK	$687.87	$900.00
7791337007260	CHOCOLATADA CINDOR 200 ML	$1,120.00	$1,600.00
7790787949670	CHOCOLATADA ILOLAY 1 L	$1,500.00	$2,100.00
7790787172566	CHOCOLATADA ILOLAY 1 L 12 UB	$2,124.20	$3,000.00
7790787002672	CHOCOLATADA ILOLAY 200 CC 30 UB	$1,021.25	$1,500.00
7791337008403	CHOCOLATADA LA SERENISIMA 1 L	$3,983.68	$5,600.00
7798338291315	CHOCOLATADA LAS 3 NIÑAS	$2,459.66	$3,500.00
7798338291056	CHOCOLATADA LAS 3 NIÑAS 200 ML 12 UB	$780.00	$1,100.00
7798338291643	CHOCOLATADA LAS TRES NIÑAS 500 ML	$1,312.00	$1,900.00
7794820903124	CHOCOLATADA MILKAUT 1 L NORMAL	$2,713.50	$3,800.00
8445291395961	CHOCOLATADA NESQUIK 200 ML	$917.62	$1,300.00
7791337008410	CHOCOLATADA SERENISIMA 200 CC	$1,367.86	$1,900.00
7790580103521	CHOCOLATE 55 G COFLER ROCKLETS C 10	$2,473.76	$3,500.00
7790580116842	CHOCOLATE 70 G COFLER AIR TOFI DDL C 10	$2,779.17	$3,900.00
7790580142995	CHOCOLATE AGUILA 80 % CACAO 150 G	$7,798.79	$11,000.00
7790580124397	CHOCOLATE AGUILA EXT FINO 70% CACAO 150 G	$7,767.42	$10,900.00
77931528	CHOCOLATE AGUILA TAZA 14 G 24 UB	$700.00	$1,000.00
7790407031273	CHOCOLATE AGUILA TAZA 150 G	$3,712.91	$5,200.00
7790407031013	CHOCOLATE AGUILA TAZA LECHE 100 G	$3,603.13	$5,100.00
7790580109882	CHOCOLATE AMARGO EXTRA FINO 60% CACAO 150 G	$6,815.68	$9,600.00
7790580133740	CHOCOLATE ARCOR 95 G LECHE CON MANI	$2,541.47	$3,600.00
7790580133634	CHOCOLATE ARCOR BLANCO CON MANI 95 G	$1,575.85	$2,200.00
7790580607418	CHOCOLATE ARCOR CELOF 25 G BLANCO 30 U	$855.13	$1,200.00
7790580607210	CHOCOLATE ARCOR CELOF 25 G NEGRO 30 U	$855.13	$1,200.00
7790580141776	CHOCOLATE COFLER 60 % NARANJA 100 G	$3,591.99	$5,100.00
7790580123642	CHOCOLATE COFLER 64 G YOGURT FRUTILLA 10 UB	$2,331.12	$3,300.00
7790580103378	CHOCOLATE COFLER AIR 27 G BLANCO C 20 U	$1,473.46	$2,100.00
7790580103385	CHOCOLATE COFLER AIR 27 G MIX 20 UB	$1,473.46	$2,100.00
7790580033408	CHOCOLATE COFLER AIR LECHE 55 G 10 UB	$2,488.87	$3,500.00
7790580115579	CHOCOLATE COFLER BLOCK 1 K	$21,261.58	$29,800.00
7790580103484	CHOCOLATE COFLER LECHE 55 G 10 UB	$2,473.76	$3,500.00
7790580146016	CHOCOLATE COFLER RELLENO AVELLANAS 35 G 20 UB	$1,062.21	$1,500.00
7790580123772	CHOCOLATE COFLER YOGHURT FRUTILLA 35 G 20 UB	$1,061.92	$1,500.00
7790580103361	CHOCOLATE COFREL AIR 27 G LECHE 20UB	$1,473.46	$2,100.00
7622300424084	CHOCOLATE CON LECHE Y MANI SHOT 170 G	$3,124.00	$4,300.00
77907509	CHOCOLATE DOS CORAZONES 28 G 20 UB	$1,090.90	$1,700.00
7794612065719	CHOCOLATE HAMLET ALMENDRAS Y MANI 43 G	$657.14	$1,000.00
7794612491013	CHOCOLATE HAMLET BICOLOR 43 G	$538.15	$900.00
7794612066310	CHOCOLATE HAMLET BLANCO Y COOKIES	$657.14	$1,000.00
7794612066211	CHOCOLATE HAMLET CHOCOLATOSO 43 G 21 UB	$538.15	$900.00
7794612066419	CHOCOLATE HAMLET FRUTILLA 43 G 21 UB	$657.14	$1,000.00
7794612065917	CHOCOLATE HAMLET LECHE Y COOKIES 52 G	$302.00	$500.00
7794612110044	CHOCOLATE HAMLET SABOR MENTA	$380.00	$500.00
7794612073110	CHOCOLATE HAMLET WAY	$380.00	$500.00
7622300846565	CHOCOLATE MILGA 135 G DULCE DE LECHE	$2,279.45	$3,200.00
7622202322129	CHOCOLATE MILKA 29 G DDL BLANCO	$1,159.23	$1,700.00
7622202322068	CHOCOLATE MILKA 29 G LECHE	$1,159.23	$1,700.00
7622300990183	CHOCOLATE MILKA CASTAÑA CON CARAMELO 155G	$1,700.00	$3,500.00
7622300844967	CHOCOLATE MILKA DULCE DE LECHE 67.5G	$1,250.00	$2,500.00
7790580131135	CHOCOLATE MOUSE AGUILA 160 G	$3,494.08	$4,900.00
7790580133795	CHOCOLATE NEGRO CON MANI 95GS	$2,586.00	$3,500.00
7790580120092	CHOCOLATE SEMIAMARGO 50 % ARCOR 25 G 30 UB	$733.17	$1,100.00
77914217	CHOCOLATE SHOT 35 G	$1,300.61	$1,900.00
7791249451656	CHOCOLATE SHOT 90 G	$3,009.38	$4,300.00
7790580146382	CHOCOLATE TAZA ARCOR 100 G	$2,463.82	$3,500.00
7790580746711	CHOCOLATE TOFFI RELLENO DDL 55 G BCO 15 UB	$1,935.84	$2,700.00
7790580746612	CHOCOLATE TOFFI RELLENO DDL 55 G LECHE 15 UB	$1,935.84	$2,700.00
77974631	CHOCOLATE TOFI 28 G LECHE RELLENO DDL 25 UB	$986.23	$1,400.00
77974648	CHOCOLATE TOFI RELLENO BLANCO 27 G 25 UB	$754.03	$1,100.00
7790040148857	CHOCOLINAS BLANCO 170 G	$1,249.15	$1,800.00
7790040143234	CHOCOLINAS CLASICA 250 G	$1,665.53	$2,400.00
7790040148864	CHOCOLINAS NEGRO 181 G	$1,249.15	$1,800.00
7790040142992	CHOCOLINAS NEGRO 258 G	$1,525.35	$2,200.00
7790040152809	CHOCOLINAS TUPPER	$13,879.40	$20,000.00
7790040142985	CHOCOLINASBLANCO 245 G	$1,525.35	$2,200.00
7790407031532	CHOCOLITOS AGUILA 150 G REPOSTERO	$4,163.01	$5,900.00
7791704401288	CHOCOPANE LAS COLONIAS 400 G	$2,508.41	$3,500.00
404	CHORIZO	$5,700.00	$8,500.00
7798013108167	CHORIZO CAGNOLI BOMBON 300 G	$3,151.25	$4,500.00
7798013102912	CHORIZO CAGNOLI FRESCO 300 G	$3,360.22	$4,700.00
109	CHORIZON	$960.00	$1,440.00
CHORIZON	CHORIZON ROSCA	$850.00	$1,440.00
406	CHULETA	$8,500.00	$12,750.00
7798130953633	CHUPETIN FUN POP COCO POP	$647.00	$1,140.00
7790580142216	CHUPETIN MR POP EVOLUTION 432 G 24 U ANANA	$51.50	$164,592.00
7790580118099	CHUPETIN MR POP EVOLUTION 432 G 24 U BLUEBERRY	$183.08	$250.00
7790580118037	CHUPETIN MR POP EVOLUTION 432 G 24 U CHERRY	$183.08	$250.00
7790580123857	CHUPETIN MR POP EVOLUTION 432 G 24 U DUO	$183.08	$250.00
7790580118112	CHUPETIN MR POP EVOLUTION 432 G 24 U FEST	$149.27	$200.00
7790580118129	CHUPETIN MR POP EVOLUTION 432 G 24 U PINTA LENGUA	$133.67	$200.00
7790580116811	CHUPETIN MR POP EVOLUTION 432 G 24 U SURTIDO	$167.80	$250.00
7790580252809	CHUPETIN MR POP FRUTAL 50 U 625 G FRUTAL	$104.28	$150.00
7792860001114	CHUPETIN PICO DULCE 48 UB	$168.29	$300.00
3159687038572	CHUPETON MANDUVI CORAZON	$1,200.00	$2,000.00
7792860011212	CHUPETONCITO LHERITIER 35 G C 12 U	$575.00	$900.00
7791290795792	CIF 260 DESINF CITRICO	$2,421.13	$3,400.00
7791290796362	CIF 260 DESINF FLOR	$2,421.13	$3,400.00
7791290795785	CIF 260 DESINF LAVANDA	$2,421.13	$3,400.00
7791290795778	CIF 260 DESINF ORIGINAL	$2,421.13	$3,400.00
7791290794238	CIF 375 G CREMA BIOACTIVE	$1,638.97	$2,300.00
7791290793385	CIF 375 G MULTIUSO ROSAS Y JAZMIN	$1,794.80	$2,500.00
7791290792784	CIF 380 ULTRA DP BRILLO ESENC	$1,500.00	$2,100.00
7791290796706	CIF 500 ACTIVE GEL ORIGINAL	$3,528.77	$5,000.00
7791290795617	CIF 500 CC GATILLO VIDRIOS EXPERT	$3,329.11	$4,600.00
7791290794245	CIF 750 ML BIOACTIVE LIMON	$908.87	$3,000.00
7791290793378	CIF 750 ML BIOACTIVE MULTI BIO ROSA JAZMIN	$2,947.58	$4,200.00
7791290794221	CIF 750 ML BIOACTIVE ORIGINAL	$3,071.45	$4,300.00
7791290794405	CIF 900 ML BIOACTIVE ANTIGRASA	$2,012.74	$2,900.00
7791290794399	CIF ANTIGRASA 450	$874.72	$1,300.00
7791290795587	CIF ANTIGRASA DP 450 ML EXPERT	$1,498.46	$2,100.00
7791290794429	CIF BAÑO 450 DP OLORES	$1,500.00	$2,100.00
7791290796348	CIF BIO X5 LIMA 450 CC	$1,691.06	$2,400.00
7791290796355	CIF BIO X5 LIMON 450 CC	$1,691.06	$2,400.00
7791290794054	CIF BIOACTIVE 300 CC LIMON	$1,459.48	$2,100.00
7791290794108	CIF BIOACTIVE 300ML	$1,610.88	$2,300.00
7791290794092	CIF BIOACTIVE 450 ML LIMA	$1,430.66	$2,100.00
7791290794085	CIF BIOACTIVE 450 ML LIMON	$1,917.52	$2,700.00
7791290793781	CIF CLORO 750 ULTRA BLANCO	$3,147.29	$4,400.00
7791290795754	CIF DP 380 ML LIMP DESINF	$1,016.71	$1,500.00
7791290792418	CIF DP 450 ML BAÑO BIOACTIVE	$1,060.00	$1,400.00
7791290794450	CIF DP 450 ML VIDRIOS	$944.07	$1,400.00
7791290795594	CIF EXPERT GATILLO BAÑO 500 ML	$3,329.11	$4,600.00
7791290795747	CIF GATILLO 400 ML	$1,681.86	$2,400.00
7791290794382	CIF GATILLO 500 ML ANTIGRASA	$1,990.36	$2,800.00
7791290794412	CIF GATILLO 500 ML BAÑO	$740.43	$3,800.00
7791290794443	CIF GATILLO 500 ML VIDRIOS	$1,375.55	$3,800.00
7791290795570	CIF GATILLO ANTIGRASA  500 ML	$3,096.07	$4,400.00
7791290795846	CIF GEL 500 ML ORIG	$1,791.88	$2,500.00
7791290795815	CIF PISOS 750 ML ORIGINAL	$1,614.73	$2,300.00
7791293034270	CIF PISOS DP 450 CC	$1,500.00	$2,100.00
7791290793361	CIF PISOS PLASTIFICADO DP 450 ML	$1,988.37	$2,900.00
7791290792579	CIF RECARGA DETERGENTE 450 ML	$1,500.00	$2,100.00
7791290795464	CIF ULTRA BRILLO 380 ML LAVANDA DP	$2,282.95	$3,200.00
7791290792777	CIF ULTRA BRILLO 380 ML ORIGINAL DP	$2,276.12	$3,200.00
7791290795471	CIF ULTRA BRILLO 400 ML LAVANDA GATILLO	$3,637.15	$5,100.00
7791290792753	CIF ULTRA BRILLO 400 ML ORIGINAL GATILLO	$3,796.72	$5,400.00
7791290789944	CIF VIDIOS 450 ML	$1,000.00	$1,400.00
7791290795624	CIF VIDRIOS DP 450 ML EXPERT	$1,266.29	$2,100.00
77974211	CIG 43/70	$2,220.00	$2,700.00
77977205	CIG CAMEL BOX 20	$5,300.00	$6,100.00
77977212	CIG CAMEL COMUN 20	$4,650.00	$5,400.00
77994059	CIG CHESTERFIELD 10	$2,470.00	$3,000.00
77953513	CIG CHESTERFIELD 20 COMUN	$3,680.00	$4,300.00
77953957	CIG CHESTERFIELD BOX X 20 FRESH	$4,150.00	$4,800.00
77983916	CIG CHESTERFIELD COMUN X 20 FRESH	$3,380.00	$4,100.00
77982476	CIG CHESTERFIELD CORAL 20	$3,850.00	$4,600.00
77953964	CIG CHESTERFIELD FRESH 10	$2,470.00	$2,800.00
77973887	CIG CHESTERFIELD REMIX PURPLE BOX 20	$4,150.00	$4,800.00
7840371000451	CIG EIGH POR GRUESA	$6,300.00	$8,000.00
78400924	CIG EIGHT 20	$630.00	$1,000.00
78413948	CIG EIGHT 20 CONV	$740.00	$1,200.00
77966759	CIG HARMONY 20	$3,080.00	$3,700.00
77965004	CIG HARMONY 20 KS	$3,080.00	$3,700.00
77966742	CIG HARMONY COLORADOS	$2,830.00	$3,300.00
77976529	CIG LUCKY BOX 20	$4,750.00	$5,500.00
77976512	CIG LUCKY COMUN 20	$4,350.00	$5,100.00
77985927	CIG LUCKY CONVER DOUBLE PLUS 10	$3,180.00	$3,700.00
77985897	CIG LUCKY CONVER RED MIX 10	$3,180.00	$3,700.00
77976994	CIG LUCKY CONVER. 10	$2,880.00	$3,400.00
77977038	CIG LUCKY CONVER. BOX 20	$4,750.00	$5,500.00
77976949	CIG LUCKY DOUBLE CLICK WILD	$2,512.00	$3,000.00
77987587	CIG LUCKY DOUBLE PLUS XL	$5,300.00	$6,100.00
77976505	CIG LUCKY ORIGINAL 11	$2,840.00	$3,300.00
77977090	CIG LUCKY PARISIENS BOX 20	$5,850.00	$6,700.00
77985903	CIG LUCKY RED MIX 20	$3,100.00	$3,600.00
77976970	CIG LUCKY SILVER COMUN 20	$4,350.00	$5,100.00
77977267	CIG LUCKY STRIKE CHARGED 20	$1,660.00	$2,000.00
77983343	CIG MARLBORO 12	$2,980.00	$3,500.00
77978141	CIG MARLBORO FUSION BLAST 10	$3,160.00	$3,700.00
77905819	CIG MARLBORO GOLD	$5,300.00	$6,100.00
77941015	CIG MARLBORO ICE BLAST BOX 20	$5,300.00	$6,100.00
77942098	CIG PALLMALL LUCKY COMUN 20 CORTO	$1,480.00	$1,800.00
